user_id,age,gender,preferred_style,size,budget_range
784,29,Female,Bohemian,S,Medium
785,43,Female,Sporty,M,Low
786,51,Male,Streetwear,M,Medium
787,31,Male,Streetwear,M,High
788,43,Female,Streetwear,L,High
789,44,Male,Streetwear,M,Low
790,26,Female,Bohemian,L,Medium
791,43,Male,Streetwear,XS,Low
792,39,Female,Bohemian,L,Medium
793,47,Male,Casual,M,Medium
794,60,Female,Casual,XS,High
795,34,Female,Streetwear,M,Low
796,43,Male,Streetwear,M,Low
797,53,Male,Streetwear,S,Medium
798,18,Male,Casual,L,High
799,25,Female,Sporty,XL,Medium
800,52,Female,Casual,M,Medium
801,32,Female,Streetwear,M,High
802,39,Female,Sporty,S,High
803,31,Male,Sporty,XL,Medium
804,43,Male,Formal,M,High
805,45,Male,Bohemian,S,Medium
806,40,Male,Streetwear,M,Low
807,31,Non-binary,Bohemian,XS,Low
808,41,Female,Formal,S,Medium
809,19,Male,Bohemian,XS,High
810,43,Female,Streetwear,S,High
811,31,Female,Formal,S,Low
812,24,Male,Bohemian,L,Low
813,20,Male,Casual,XL,High
814,40,Male,Sporty,M,Medium
815,60,Female,Formal,M,Medium
816,35,Non-binary,Casual,L,Medium
817,55,Female,Streetwear,M,Low
818,52,Male,Sporty,M,High
819,32,Male,Formal,L,High
820,42,Female,Sporty,M,High
821,54,Female,Formal,M,Low
822,45,Female,Formal,M,High
823,27,Female,Bohemian,M,Medium
824,56,Male,Sporty,L,Medium
825,34,Female,Sporty,L,Medium
826,56,Female,Casual,XL,High
827,39,Male,Streetwear,L,Medium
828,43,Female,Casual,S,Medium
829,42,Male,Bohemian,L,High
830,34,Male,Formal,L,Medium
831,30,Male,Bohemian,M,High
832,37,Male,Bohemian,M,Medium
833,42,Male,Casual,XS,Medium
834,21,Male,Formal,XL,Medium
835,27,Female,Streetwear,L,Low
836,20,Female,Bohemian,M,High
837,58,Male,Streetwear,S,Low
838,35,Male,Formal,L,Medium
839,53,Female,Formal,M,Low
840,39,Male,Casual,M,Low
841,51,Male,Sporty,L,Medium
842,25,Female,Casual,L,High
843,57,Female,Streetwear,XS,Medium
844,36,Female,Casual,L,Low
845,59,Female,Formal,L,Medium
846,58,Male,Bohemian,M,Medium
847,54,Female,Sporty,M,Low
848,23,Male,Formal,S,Medium
849,43,Male,Bohemian,S,Low
850,51,Male,Streetwear,XS,Medium
851,23,Female,Streetwear,S,Medium
852,54,Male,Streetwear,M,Medium
853,50,Non-binary,Casual,S,Medium
854,39,Female,Streetwear,M,Medium
855,38,Female,Streetwear,M,Medium
856,23,Female,Casual,M,Medium
857,23,Female,Bohemian,L,Medium
858,21,Female,Formal,M,Medium
859,47,Male,Sporty,XS,Medium
860,28,Female,Streetwear,S,High
861,47,Female,Streetwear,L,Low
862,48,Non-binary,Streetwear,M,Medium
863,41,Female,Casual,XL,Medium
864,26,Female,Casual,L,Medium
865,20,Female,Casual,S,Medium
866,48,Female,Sporty,M,Medium
867,57,Female,Formal,L,Medium
868,54,Male,Streetwear,S,Medium
869,53,Female,Bohemian,S,Low
870,41,Non-binary,Streetwear,M,Low
871,48,Female,Streetwear,XL,High
872,23,Female,Streetwear,M,High
873,19,Male,Streetwear,M,Medium
874,37,Female,Formal,S,Medium
875,45,Female,Bohemian,M,Medium
876,28,Female,Casual,L,Medium
877,21,Male,Bohemian,M,Medium
878,32,Female,Streetwear,L,Medium
879,23,Female,Bohemian,M,Low
880,47,Male,Streetwear,L,Low
881,55,Male,Bohemian,S,Medium
882,19,Male,Sporty,L,High
883,32,Female,Bohemian,L,High
884,28,Male,Casual,L,Medium
885,25,Male,Casual,S,Low
886,43,Female,Bohemian,L,Medium
887,22,Male,Bohemian,M,Low
888,23,Male,Formal,XL,Medium
889,43,Female,Bohemian,M,Medium
890,21,Female,Casual,L,Medium
891,36,Female,Sporty,M,High
892,37,Male,Casual,M,Medium
893,50,Female,Formal,S,Medium
894,37,Female,Bohemian,S,Low
895,29,Male,Sporty,S,Low
896,18,Male,Casual,S,Medium
897,43,Male,Sporty,XS,Medium
898,31,Male,Streetwear,L,Medium
899,55,Female,Casual,M,High
900,54,Female,Streetwear,L,Medium
901,28,Male,Sporty,M,Medium
902,53,Male,Bohemian,L,Medium
903,30,Male,Bohemian,M,Low
904,60,Female,Bohemian,XS,Medium
905,20,Male,Streetwear,M,Medium
906,50,Female,Bohemian,L,Low
907,23,Male,Formal,M,High
908,27,Female,Casual,L,Low
909,22,Female,Casual,L,Low
910,40,Male,Sporty,M,Low
911,27,Female,Streetwear,L,Medium
912,19,Non-binary,Casual,L,Medium
913,30,Male,Streetwear,S,Medium
914,57,Female,Sporty,M,Low
915,19,Male,Bohemian,L,Low
916,37,Female,Sporty,M,Low
917,18,Male,Formal,XL,Low
918,54,Non-binary,Bohemian,S,Medium
919,26,Female,Bohemian,L,Medium
920,34,Female,Bohemian,L,Medium
921,26,Female,Sporty,L,Low
922,28,Female,Formal,M,High
923,32,Male,Streetwear,M,Medium
924,41,Female,Sporty,M,High
925,55,Non-binary,Casual,M,Low
926,52,Female,Casual,L,Low
927,47,Non-binary,Sporty,S,Medium
928,48,Female,Streetwear,M,Low
929,22,Female,Casual,S,Medium
930,31,Female,Streetwear,M,Low
931,28,Male,Bohemian,L,Low
932,26,Male,Sporty,S,Low
933,51,Male,Bohemian,L,Medium
934,29,Female,Casual,S,Medium
935,52,Male,Streetwear,M,Low
936,52,Male,Bohemian,M,Low
937,18,Non-binary,Casual,S,Medium
938,57,Male,Formal,S,Medium
939,39,Female,Bohemian,L,Medium
940,46,Male,Formal,M,Medium
941,25,Male,Formal,XS,Low
942,28,Female,Casual,L,Medium
943,58,Female,Sporty,S,Medium
944,54,Female,Streetwear,L,Medium
945,31,Male,Casual,M,Low
946,47,Female,Bohemian,S,Medium
947,52,Male,Streetwear,XS,High
948,38,Male,Sporty,M,High
949,54,Male,Casual,XS,Medium
950,22,Male,Sporty,XS,Medium
951,36,Male,Bohemian,L,Medium
952,31,Male,Casual,M,Low
953,43,Non-binary,Bohemian,M,Low
954,21,Male,Streetwear,M,Medium
955,42,Male,Streetwear,M,Medium
956,59,Male,Sporty,M,Low
957,42,Female,Sporty,M,High
958,35,Male,Streetwear,XL,Low
959,57,Female,Formal,M,Medium
960,25,Non-binary,Streetwear,M,Medium
961,56,Male,Casual,XS,Low
962,57,Female,Bohemian,S,Low
963,31,Male,Streetwear,S,Low
964,49,Female,Streetwear,M,High
965,55,Male,Bohemian,M,Medium
966,50,Male,Bohemian,XS,Low
967,40,Male,Casual,L,High
968,32,Female,Bohemian,M,Medium
969,50,Male,Sporty,XL,Low
970,42,Male,Streetwear,M,Medium
971,34,Female,Bohemian,L,Medium
972,50,Female,Casual,L,Low
973,19,Female,Bohemian,L,Medium
974,31,Male,Streetwear,M,Low
975,57,Female,Formal,M,Medium
976,57,Female,Bohemian,M,Low
977,56,Male,Sporty,M,Low
978,23,Female,Streetwear,S,High
979,23,Male,Casual,M,Medium
980,20,Non-binary,Streetwear,S,Low
981,24,Male,Formal,S,Medium
982,25,Female,Casual,XS,High
983,59,Male,Formal,M,Low
984,32,Non-binary,Formal,S,Medium
985,46,Male,Sporty,M,Medium
986,50,Non-binary,Bohemian,L,Medium
987,47,Non-binary,Sporty,M,Medium
988,56,Male,Sporty,XL,Medium
989,44,Female,Sporty,S,High
990,53,Non-binary,Casual,L,High
991,46,Male,Bohemian,S,Low
992,55,Male,Bohemian,XL,High
993,50,Female,Casual,S,Medium
994,54,Male,Sporty,L,Medium
995,44,Male,Sporty,XS,High
996,50,Male,Formal,M,Medium
997,21,Male,Formal,S,Low
998,39,Male,Streetwear,L,High
999,19,Male,Formal,M,Low
1000,27,Female,Bohemian,XL,Medium
1001,22,Female,Casual,M,Medium
1002,27,Male,Sporty,M,Low
1003,50,Female,Streetwear,S,High
1004,55,Female,Formal,L,Low
1005,30,Non-binary,Streetwear,S,High
1006,48,Male,Casual,L,High
1007,53,Male,Casual,S,Medium
1008,41,Non-binary,Streetwear,M,Medium
1009,32,Non-binary,Streetwear,M,Medium
1010,46,Female,Streetwear,M,Medium
1011,25,Female,Sporty,L,Medium
1012,22,Male,Bohemian,S,High
1013,46,Female,Formal,XS,Medium
1014,21,Male,Formal,XL,High
1015,29,Male,Formal,M,Medium
1016,19,Female,Streetwear,L,Medium
1017,44,Male,Streetwear,M,Low
1018,48,Female,Streetwear,L,Medium
1019,53,Non-binary,Sporty,S,High
1020,53,Male,Sporty,M,Medium
1021,43,Non-binary,Sporty,M,Medium
1022,60,Non-binary,Sporty,M,Medium
1023,44,Female,Casual,XL,Low
1024,22,Male,Sporty,S,Low
1025,37,Male,Sporty,L,Medium
1026,28,Male,Sporty,M,Medium
1027,27,Male,Formal,S,Low
1028,57,Male,Formal,S,Low
1029,55,Non-binary,Formal,M,High
1030,23,Male,Bohemian,M,Medium
1031,25,Female,Casual,S,Medium
1032,40,Male,Streetwear,L,Medium
1033,43,Female,Sporty,XS,Low
1034,60,Non-binary,Formal,M,Medium
1035,29,Male,Casual,S,Low
1036,43,Male,Sporty,L,High
1037,30,Female,Bohemian,S,Low
1038,57,Female,Streetwear,XL,High
1039,35,Female,Sporty,S,Medium
1040,42,Male,Streetwear,M,Medium
1041,50,Male,Sporty,S,High
1042,57,Non-binary,Bohemian,S,Low
1043,60,Non-binary,Casual,L,Low
1044,29,Female,Streetwear,M,Medium
1045,53,Female,Streetwear,S,High
1046,21,Female,Casual,XS,Low
1047,22,Male,Streetwear,S,Low
1048,54,Male,Formal,XL,Medium
1049,25,Male,Casual,L,Medium
1050,59,Female,Bohemian,M,Low
1051,45,Male,Sporty,M,Medium
1052,48,Male,Sporty,L,Medium
1053,26,Female,Casual,M,Low
1054,46,Female,Formal,L,Medium
1055,31,Female,Bohemian,M,Medium
1056,57,Non-binary,Sporty,S,High
1057,58,Male,Sporty,L,Medium
1058,39,Female,Formal,M,Low
1059,28,Female,Streetwear,L,Medium
1060,40,Female,Casual,S,High
1061,18,Male,Formal,M,Medium
1062,54,Male,Formal,M,Medium
1063,38,Female,Formal,M,Medium
1064,43,Female,Formal,L,Low
1065,53,Female,Streetwear,M,Medium
1066,40,Female,Bohemian,M,Medium
1067,18,Female,Formal,XL,Medium
1068,57,Female,Formal,L,Low
1069,32,Female,Casual,M,High
1070,38,Male,Sporty,M,Low
1071,26,Female,Streetwear,M,Medium
1072,26,Female,Formal,L,Medium
1073,27,Male,Bohemian,M,Low
1074,43,Male,Bohemian,L,High
1075,58,Male,Bohemian,S,Medium
1076,52,Non-binary,Casual,S,Medium
1077,42,Male,Bohemian,S,Medium
1078,43,Female,Casual,M,High
1079,28,Male,Streetwear,M,High
1080,55,Male,Bohemian,S,Medium
1081,19,Female,Sporty,M,Medium
1082,24,Male,Formal,XS,Medium
1083,35,Female,Streetwear,S,Medium
1084,44,Female,Sporty,M,Low
1085,51,Female,Streetwear,L,Medium
1086,44,Male,Bohemian,M,High
1087,34,Female,Streetwear,L,Medium
1088,60,Female,Streetwear,M,Medium
1089,41,Female,Streetwear,S,High
1090,42,Female,Casual,XS,High
1091,24,Female,Sporty,XL,Medium
1092,23,Non-binary,Bohemian,M,High
1093,41,Female,Formal,M,Low
1094,50,Male,Bohemian,XL,Low
1095,46,Male,Bohemian,S,Low
1096,60,Male,Casual,M,Low
1097,39,Male,Casual,L,Medium
1098,43,Male,Streetwear,L,High
1099,45,Male,Bohemian,L,Medium
1100,38,Female,Sporty,L,Medium
1101,24,Male,Casual,M,Medium
1102,34,Female,Casual,L,Medium
1103,37,Male,Sporty,M,Medium
1104,58,Male,Casual,S,Medium
1105,37,Male,Sporty,M,Medium
1106,39,Male,Formal,L,Medium
1107,45,Female,Sporty,L,Medium
1108,57,Female,Formal,S,High
1109,24,Male,Streetwear,XS,Low
1110,18,Female,Streetwear,S,Medium
1111,49,Female,Casual,XL,High
1112,30,Female,Sporty,S,High
1113,47,Female,Casual,M,Low
1114,40,Female,Sporty,M,Medium
1115,36,Female,Casual,L,Medium
1116,49,Female,Streetwear,L,Low
1117,47,Male,Streetwear,XL,Medium
1118,46,Male,Casual,M,Medium
1119,46,Non-binary,Sporty,L,Medium
1120,47,Female,Bohemian,S,Low
1121,33,Female,Sporty,M,High
1122,57,Female,Casual,L,Medium
1123,36,Male,Sporty,M,Medium
1124,35,Female,Formal,L,Medium
1125,18,Female,Sporty,M,High
1126,31,Male,Streetwear,M,High
1127,19,Female,Streetwear,M,Medium
1128,45,Female,Formal,M,Medium
1129,47,Male,Sporty,S,Medium
1130,55,Female,Bohemian,XS,Medium
1131,21,Male,Sporty,L,Low
1132,18,Female,Streetwear,XL,Medium
1133,25,Male,Streetwear,XS,Medium
1134,46,Female,Casual,M,Low
1135,56,Female,Streetwear,M,Medium
1136,20,Male,Casual,M,Medium
1137,49,Non-binary,Streetwear,M,Medium
1138,27,Non-binary,Streetwear,M,High
1139,27,Male,Bohemian,M,Low
1140,36,Male,Casual,L,Medium
1141,51,Non-binary,Casual,M,Medium
1142,50,Non-binary,Streetwear,M,Low
1143,40,Male,Casual,M,Medium
1144,45,Male,Streetwear,M,Medium
1145,49,Male,Streetwear,L,Medium
1146,24,Non-binary,Sporty,M,Medium
1147,46,Male,Casual,L,High
1148,25,Female,Formal,M,High
1149,18,Female,Casual,M,High
1150,20,Male,Casual,L,High
1151,41,Female,Bohemian,L,Low
1152,40,Male,Formal,M,Medium
1153,25,Female,Formal,M,High
1154,54,Male,Bohemian,L,Medium
1155,20,Female,Bohemian,S,Medium
1156,50,Female,Casual,XS,Medium
1157,45,Male,Sporty,M,Low
1158,25,Male,Bohemian,S,Medium
1159,51,Male,Formal,M,Medium
1160,52,Male,Formal,S,Medium
1161,49,Female,Casual,L,Medium
1162,41,Female,Sporty,M,High
1163,31,Female,Streetwear,M,Low
1164,49,Female,Bohemian,L,Medium
1165,60,Female,Bohemian,M,Medium
1166,33,Female,Casual,XS,Medium
1167,21,Male,Sporty,L,Medium
1168,54,Male,Formal,XS,High
1169,38,Male,Formal,XS,Medium
1170,31,Female,Streetwear,S,Low
1171,48,Male,Formal,S,Medium
1172,35,Male,Bohemian,L,Low
1173,24,Male,Streetwear,L,Medium
1174,27,Female,Sporty,M,Low
1175,24,Male,Streetwear,XL,Medium
1176,50,Male,Sporty,S,Medium
1177,40,Male,Formal,M,Low
1178,38,Male,Casual,L,Medium
1179,36,Female,Streetwear,L,Medium
1180,36,Male,Streetwear,XS,Medium
1181,53,Male,Bohemian,L,High
1182,46,Female,Bohemian,S,Medium
1183,35,Male,Sporty,M,Medium
1184,19,Male,Casual,M,Medium
1185,18,Female,Bohemian,L,Medium
1186,22,Male,Bohemian,S,Medium
1187,37,Male,Formal,S,Low
1188,28,Male,Formal,S,Medium
1189,59,Female,Bohemian,S,Medium
1190,19,Female,Sporty,XS,Medium
1191,20,Female,Casual,XL,Medium
1192,40,Female,Bohemian,M,Medium
1193,29,Male,Sporty,S,Medium
1194,37,Male,Sporty,M,Medium
1195,22,Female,Bohemian,L,Low
1196,54,Non-binary,Sporty,L,Medium
1197,55,Male,Streetwear,L,High
1198,47,Female,Sporty,XS,Medium
1199,26,Male,Bohemian,L,High
1200,51,Male,Sporty,M,Medium
1201,52,Male,Bohemian,M,High
1202,39,Male,Formal,XL,Low
1203,41,Female,Bohemian,L,Low
1204,34,Female,Sporty,L,Low
1205,27,Male,Bohemian,S,High
1206,47,Male,Casual,M,Medium
1207,40,Female,Bohemian,XL,Medium
1208,49,Male,Bohemian,M,High
1209,34,Female,Casual,S,Low
1210,34,Male,Casual,L,Medium
1211,31,Female,Casual,XS,Medium
1212,26,Male,Streetwear,L,Medium
1213,57,Male,Bohemian,L,Low
1214,19,Male,Casual,M,Medium
1215,42,Male,Casual,M,Medium
1216,56,Male,Formal,M,Low
1217,26,Female,Streetwear,L,Low
1218,39,Male,Bohemian,M,Low
1219,60,Male,Sporty,M,Medium
1220,21,Female,Streetwear,L,Low
1221,43,Female,Streetwear,M,Medium
1222,46,Non-binary,Formal,M,Medium
1223,51,Female,Bohemian,L,High
1224,40,Female,Bohemian,XL,Medium
1225,54,Female,Casual,XS,Medium
1226,28,Non-binary,Casual,XS,Medium
1227,23,Female,Streetwear,M,Medium
1228,35,Male,Formal,L,High
1229,38,Male,Bohemian,M,High
1230,59,Male,Formal,XL,Medium
1231,53,Female,Sporty,S,Medium
1232,58,Female,Bohemian,XS,Medium
1233,55,Female,Casual,S,Low
1234,51,Male,Streetwear,L,High
1235,34,Female,Formal,S,Medium
1236,54,Female,Casual,M,Medium
1237,42,Male,Streetwear,M,Low
1238,55,Female,Casual,L,Low
1239,29,Male,Bohemian,XS,Low
1240,40,Female,Formal,L,Low
1241,59,Female,Sporty,M,Medium
1242,39,Female,Casual,XL,Low
1243,38,Female,Formal,L,High
1244,44,Female,Bohemian,M,Medium
1245,48,Female,Casual,XL,Medium
1246,23,Male,Bohemian,XS,Medium
1247,44,Female,Sporty,L,Low
1248,57,Male,Sporty,M,High
1249,51,Male,Streetwear,M,Medium
1250,29,Female,Streetwear,S,Low
1251,24,Female,Streetwear,M,Low
1252,27,Male,Bohemian,XS,Medium
1253,34,Male,Streetwear,M,Medium
1254,43,Male,Formal,S,Medium
1255,38,Male,Bohemian,L,Medium
1256,45,Male,Bohemian,M,Medium
1257,19,Female,Streetwear,L,Medium
1258,60,Male,Streetwear,L,Medium
1259,18,Female,Bohemian,S,Medium
1260,53,Male,Sporty,XS,Low
1261,43,Non-binary,Sporty,M,Medium
1262,46,Male,Streetwear,XL,Low
1263,38,Male,Sporty,M,Low
1264,28,Male,Formal,L,Medium
1265,57,Female,Formal,L,Medium
1266,28,Female,Formal,XL,Low
1267,53,Male,Bohemian,M,Low
1268,56,Male,Bohemian,M,High
1269,57,Male,Bohemian,L,Medium
1270,52,Female,Bohemian,L,Low
1271,51,Female,Bohemian,L,Low
1272,41,Male,Streetwear,M,Medium
1273,39,Male,Sporty,M,Medium
1274,22,Male,Streetwear,M,Low
1275,50,Male,Sporty,L,Medium
1276,53,Female,Streetwear,M,Medium
1277,37,Male,Formal,S,Medium
1278,36,Male,Casual,S,High
1279,52,Male,Bohemian,L,Low
1280,60,Non-binary,Casual,M,High
1281,34,Female,Casual,M,High
1282,60,Male,Formal,S,Medium
1283,51,Male,Casual,M,High
1284,26,Male,Casual,S,Medium
1285,43,Female,Formal,M,High
1286,19,Male,Sporty,L,Medium
1287,26,Female,Streetwear,M,Low
1288,26,Female,Casual,XL,Medium
1289,57,Female,Bohemian,XS,Low
1290,34,Male,Formal,S,Low
1291,18,Female,Casual,XS,Medium
1292,42,Female,Sporty,S,High
1293,60,Male,Sporty,S,Medium
1294,57,Male,Bohemian,L,Medium
1295,59,Male,Casual,M,Low
1296,42,Male,Bohemian,XL,Medium
1297,56,Male,Sporty,XS,Medium
1298,52,Female,Sporty,L,Low
1299,20,Male,Streetwear,XL,Low
1300,54,Non-binary,Sporty,S,Medium
1301,47,Male,Formal,M,Medium
1302,55,Non-binary,Streetwear,L,Medium
1303,51,Male,Bohemian,M,High
1304,29,Female,Sporty,M,High
1305,36,Male,Formal,M,Medium
1306,54,Male,Streetwear,L,Medium
1307,34,Female,Formal,L,Low
1308,27,Male,Streetwear,S,Low
1309,29,Female,Streetwear,XL,High
1310,33,Female,Streetwear,M,Medium
1311,41,Female,Bohemian,M,Medium
1312,36,Female,Streetwear,L,Low
1313,25,Female,Streetwear,M,High
1314,48,Male,Formal,XS,Low
1315,38,Female,Streetwear,M,Low
1316,34,Female,Bohemian,L,Low
1317,40,Male,Formal,L,Medium
1318,54,Male,Streetwear,XL,Medium
1319,33,Female,Formal,XS,Medium
1320,23,Male,Bohemian,S,Low
1321,25,Male,Formal,M,High
1322,42,Male,Bohemian,M,High
1323,35,Female,Sporty,S,Low
1324,42,Male,Streetwear,L,High
1325,29,Female,Bohemian,S,High
1326,32,Female,Streetwear,XS,Medium
1327,43,Male,Bohemian,XL,Low
1328,58,Female,Casual,M,High
1329,43,Non-binary,Casual,XL,Low
1330,49,Female,Casual,S,Low
1331,27,Female,Bohemian,XS,Medium
1332,33,Male,Streetwear,L,Medium
1333,24,Female,Casual,L,Medium
1334,34,Male,Streetwear,M,Medium
1335,40,Male,Bohemian,XS,Medium
1336,43,Male,Streetwear,L,Medium
1337,38,Male,Streetwear,S,Medium
1338,39,Female,Casual,L,Medium
1339,24,Male,Formal,S,High
1340,31,Female,Sporty,L,High
1341,32,Female,Bohemian,M,Medium
1342,24,Female,Bohemian,M,Low
1343,26,Male,Bohemian,L,High
1344,25,Female,Sporty,XS,Low
1345,40,Male,Formal,L,Low
1346,46,Male,Streetwear,S,High
1347,35,Non-binary,Bohemian,M,Medium
1348,48,Male,Streetwear,M,Medium
1349,47,Male,Casual,L,High
1350,56,Female,Casual,XS,High
1351,52,Male,Casual,M,Medium
1352,35,Female,Bohemian,M,High
1353,59,Male,Sporty,M,Medium
1354,56,Male,Bohemian,S,Low
1355,34,Male,Casual,M,High
1356,31,Male,Casual,S,Low
1357,48,Male,Bohemian,M,Medium
1358,41,Female,Sporty,L,Medium
1359,52,Female,Sporty,L,Medium
1360,51,Non-binary,Streetwear,M,Low
1361,20,Male,Formal,M,High
1362,54,Female,Casual,XS,Medium
1363,60,Female,Sporty,M,Low
1364,57,Non-binary,Casual,XL,Medium
1365,43,Male,Formal,M,Medium
1366,40,Female,Casual,M,Medium
1367,56,Female,Sporty,L,Low
1368,32,Male,Streetwear,M,Medium
1369,21,Female,Bohemian,M,Low
1370,46,Male,Bohemian,S,High
1371,39,Female,Sporty,M,Low
1372,42,Non-binary,Sporty,S,Medium
1373,30,Female,Formal,L,Medium
1374,35,Male,Casual,M,Medium
1375,50,Male,Formal,L,Low
1376,33,Non-binary,Bohemian,S,Low
1377,59,Female,Casual,M,Low
1378,19,Male,Formal,M,Medium
1379,52,Female,Bohemian,S,Low
1380,59,Female,Casual,M,Low
1381,51,Male,Streetwear,S,Low
1382,47,Male,Streetwear,S,High
1383,30,Male,Formal,S,High
1384,30,Female,Sporty,M,Medium
1385,35,Female,Casual,XL,Medium
1386,49,Female,Formal,XS,Low
1387,49,Female,Sporty,L,Medium
1388,52,Female,Sporty,M,Medium
1389,56,Female,Casual,M,Medium
1390,46,Male,Casual,M,Medium
1391,46,Female,Sporty,XL,Medium
1392,33,Male,Bohemian,L,Low
1393,27,Female,Formal,XL,Low
1394,47,Female,Casual,L,Low
1395,42,Male,Sporty,S,Low
1396,56,Non-binary,Bohemian,XL,Low
1397,37,Male,Streetwear,XL,Low
1398,22,Female,Sporty,S,Low
1399,18,Male,Bohemian,XL,Low
1400,47,Non-binary,Streetwear,L,Low
1401,20,Male,Bohemian,XL,Low
1402,31,Male,Casual,XL,Medium
1403,47,Male,Sporty,L,Medium
1404,21,Male,Streetwear,L,High
1405,35,Male,Bohemian,S,High
1406,54,Female,Streetwear,S,Medium
1407,42,Male,Formal,S,Medium
1408,18,Male,Sporty,XS,Low
1409,32,Male,Casual,M,High
1410,26,Female,Streetwear,L,Medium
1411,32,Female,Bohemian,M,High
1412,41,Female,Streetwear,L,Low
1413,21,Female,Bohemian,L,Medium
1414,29,Male,Streetwear,L,Low
1415,54,Male,Casual,M,High
1416,54,Male,Casual,S,Low
1417,60,Female,Sporty,S,Medium
1418,23,Non-binary,Casual,M,Low
1419,56,Female,Streetwear,L,High
1420,41,Male,Streetwear,M,Low
1421,28,Male,Casual,L,High
1422,30,Male,Formal,M,Medium
1423,51,Female,Streetwear,XS,Medium
1424,42,Male,Sporty,L,Low
1425,24,Non-binary,Formal,S,High
1426,21,Male,Casual,M,Medium
1427,25,Non-binary,Bohemian,L,Medium
1428,37,Female,Streetwear,S,Medium
1429,46,Female,Bohemian,M,Low
1430,27,Female,Sporty,L,Low
1431,60,Female,Formal,L,Medium
1432,51,Female,Bohemian,S,Medium
1433,43,Female,Sporty,L,Medium
1434,58,Female,Bohemian,XS,Medium
1435,20,Non-binary,Bohemian,M,Medium
1436,23,Female,Sporty,M,High
1437,22,Female,Streetwear,S,Medium
1438,22,Female,Bohemian,M,Medium
1439,40,Male,Sporty,S,High
1440,26,Male,Bohemian,M,Medium
1441,52,Female,Streetwear,XS,Medium
1442,37,Female,Sporty,L,Medium
1443,59,Female,Bohemian,S,High
1444,52,Male,Casual,L,Medium
1445,35,Female,Streetwear,L,Low
1446,34,Female,Bohemian,M,Medium
1447,41,Male,Formal,M,Low
1448,20,Female,Sporty,M,Medium
1449,49,Female,Bohemian,XL,Medium
1450,52,Male,Streetwear,L,Low
1451,55,Female,Streetwear,XL,Medium
1452,30,Female,Formal,M,Medium
1453,42,Male,Formal,L,High
1454,26,Male,Bohemian,M,Low
1455,21,Non-binary,Casual,L,Medium
1456,31,Male,Streetwear,S,Medium
1457,54,Male,Casual,M,Low
1458,51,Male,Casual,L,Medium
1459,28,Female,Bohemian,L,High
1460,58,Female,Sporty,M,Low
1461,20,Female,Sporty,L,Medium
1462,45,Male,Sporty,S,Medium
1463,46,Female,Formal,M,Low
1464,26,Male,Streetwear,M,Low
1465,20,Male,Formal,M,Medium
1466,42,Female,Streetwear,L,High
1467,51,Male,Streetwear,XS,Medium
1468,29,Female,Streetwear,S,Medium
1469,59,Non-binary,Bohemian,M,Medium
1470,26,Male,Sporty,L,Low
1471,32,Female,Formal,M,Medium
1472,57,Female,Formal,L,Medium
1473,42,Non-binary,Bohemian,M,Medium
1474,22,Male,Streetwear,L,Low
1475,28,Female,Sporty,M,High
1476,51,Male,Casual,L,Medium
1477,41,Female,Casual,M,Low
1478,32,Male,Bohemian,M,Medium
1479,55,Female,Sporty,S,Medium
1480,25,Male,Casual,XL,Low
1481,22,Male,Casual,L,Medium
1482,43,Female,Formal,L,Medium
1483,35,Female,Sporty,S,Low
1484,23,Female,Casual,XS,Medium
1485,54,Female,Formal,M,Low
1486,30,Male,Sporty,M,Low
1487,45,Female,Streetwear,L,Low
1488,22,Female,Sporty,M,Low
1489,30,Male,Bohemian,S,High
1490,34,Female,Formal,M,High
1491,57,Female,Streetwear,L,High
1492,49,Female,Formal,M,Low
1493,46,Female,Formal,XL,Medium
1494,20,Female,Casual,S,Medium
1495,57,Male,Sporty,L,Low
1496,51,Male,Formal,M,High
1497,57,Female,Formal,S,High
1498,44,Male,Bohemian,L,Medium
1499,30,Male,Bohemian,M,Low
1500,50,Male,Bohemian,L,Medium
1501,23,Female,Formal,L,Low
1502,41,Male,Streetwear,S,Low
1503,36,Female,Sporty,L,Medium
1504,33,Female,Formal,L,Medium
1505,57,Male,Casual,L,Low
